Name,Sequence,Latitude,Longitude,Radius,Radius Units
ERITREA_HRA,581,13.787647,42.45962,,
ERITREA_HRA,582,13.789968,42.462305,,
ERITREA_HRA,583,13.792246,42.465029,,
ERITREA_HRA,584,13.794478,42.467798,,
ERITREA_HRA,585,13.796661,42.470601,,
ERITREA_HRA,586,13.798797,42.473449,,
ERITREA_HRA,587,13.800884,42.476331,,
ERITREA_HRA,588,13.802921,42.479247,,
ERITREA_HRA,589,13.804907,42.482205,,
ERITREA_HRA,590,13.806844,42.485194,,
ERITREA_HRA,591,13.80873,42.488221,,
ERITREA_HRA,592,13.810563,42.491275,,
ERITREA_HRA,593,13.812343,42.494368,,
ERITREA_HRA,594,13.814071,42.497487,,
ERITREA_HRA,595,13.815745,42.500639,,
ERITREA_HRA,596,13.817365,42.503824,,
ERITREA_HRA,597,13.81893,42.50703,,
ERITREA_HRA,598,13.820441,42.510269,,
ERITREA_HRA,599,13.821896,42.513534,,
ERITREA_HRA,600,13.823295,42.516824,,
ERITREA_HRA,601,13.824638,42.520136,,
ERITREA_HRA,602,13.825626,42.522689,,
ERITREA_HRA,603,13.825953,42.523555,,
ERITREA_HRA,604,13.827183,42.526918,,
ERITREA_HRA,605,13.828353,42.530299,,
ERITREA_HRA,606,13.829468,42.533701,,
ERITREA_HRA,607,13.830522,42.537123,,
ERITREA_HRA,608,13.831519,42.540562,,
ERITREA_HRA,609,13.832457,42.54402,,
ERITREA_HRA,610,13.833335,42.547493,,
ERITREA_HRA,611,13.834155,42.550978,,
ERITREA_HRA,612,13.834914,42.554484,,
ERITREA_HRA,613,13.835614,42.557997,,
ERITREA_HRA,614,13.836207,42.561278,,
ERITREA_HRA,615,13.824909,42.565489,,
ERITREA_HRA,616,13.809181,42.571347,,
ERITREA_HRA,617,13.79345,42.577207,,
ERITREA_HRA,618,13.777722,42.583064,,
ERITREA_HRA,619,13.761991,42.588921,,
ERITREA_HRA,620,13.746261,42.594779,,
ERITREA_HRA,621,13.73053,42.600634,,
ERITREA_HRA,622,13.714801,42.606489,,
ERITREA_HRA,623,13.69907,42.612344,,
ERITREA_HRA,624,13.683339,42.618197,,
ERITREA_HRA,625,13.667609,42.624048,,
ERITREA_HRA,626,13.658333,42.627499,,
ERITREA_HRA,627,13.642106,42.631701,,
ERITREA_HRA,628,13.625878,42.6359,,
ERITREA_HRA,629,13.609651,42.640104,,
ERITREA_HRA,630,13.603611,42.641663,,
ERITREA_HRA,631,13.5975,42.637222,,
ERITREA_HRA,632,13.583213,42.646138,,
ERITREA_HRA,633,13.568925,42.655056,,
ERITREA_HRA,634,13.560556,42.660277,,
ERITREA_HRA,635,13.546222,42.669114,,
ERITREA_HRA,636,13.531886,42.677951,,
ERITREA_HRA,637,13.517552,42.686782,,
ERITREA_HRA,638,13.503216,42.695616,,
ERITREA_HRA,639,13.48888,42.70445,,
ERITREA_HRA,640,13.474545,42.713282,,
ERITREA_HRA,641,13.460209,42.722113,,
ERITREA_HRA,642,13.457777,42.72361,,
ERITREA_HRA,643,13.454988,42.740475,,
ERITREA_HRA,644,13.452197,42.757339,,
ERITREA_HRA,645,13.449407,42.774202,,
ERITREA_HRA,646,13.446614,42.791065,,
ERITREA_HRA,647,13.444167,42.805833,,
ERITREA_HRA,648,13.435485,42.820455,,
ERITREA_HRA,649,13.426802,42.835076,,
ERITREA_HRA,650,13.422421,42.842446,,
ERITREA_HRA,651,13.421687,42.843687,,
ERITREA_HRA,652,13.419703,42.844361,,
ERITREA_HRA,653,13.416359,42.845435,,
ERITREA_HRA,654,13.412997,42.846451,,
ERITREA_HRA,655,13.409618,42.847403,,
ERITREA_HRA,656,13.406223,42.848298,,
ERITREA_HRA,657,13.402813,42.849131,,
ERITREA_HRA,658,13.399388,42.849905,,
ERITREA_HRA,659,13.39757,42.850287,,
ERITREA_HRA,660,13.395705,42.850667,,
ERITREA_HRA,661,13.392257,42.851315,,
ERITREA_HRA,662,13.388799,42.851903,,
ERITREA_HRA,663,13.385331,42.852432,,
ERITREA_HRA,664,13.381855,42.852893,,
ERITREA_HRA,665,13.378371,42.853296,,
ERITREA_HRA,666,13.374881,42.853637,,
ERITREA_HRA,667,13.373105,42.853788,,
ERITREA_HRA,668,13.371218,42.853928,,
ERITREA_HRA,669,13.367718,42.854146,,
ERITREA_HRA,670,13.364216,42.854297,,
ERITREA_HRA,671,13.360711,42.854388,,
ERITREA_HRA,672,13.357205,42.854419,,
ERITREA_HRA,673,13.353699,42.854382,,
ERITREA_HRA,674,13.350194,42.854286,,
ERITREA_HRA,675,13.346692,42.854129,,
ERITREA_HRA,676,13.343192,42.853906,,
ERITREA_HRA,677,13.339698,42.853619,,
ERITREA_HRA,678,13.336209,42.853276,,
ERITREA_HRA,679,13.332725,42.852868,,
ERITREA_HRA,680,13.32925,42.852395,,
ERITREA_HRA,681,13.325782,42.851863,,
ERITREA_HRA,682,13.324358,42.85163,,
ERITREA_HRA,683,13.323513,42.851494,,
ERITREA_HRA,684,13.320055,42.850901,,
ERITREA_HRA,685,13.316609,42.850242,,
ERITREA_HRA,686,13.313174,42.849525,,
ERITREA_HRA,687,13.309752,42.848748,,
ERITREA_HRA,688,13.306343,42.847912,,
ERITREA_HRA,689,13.302949,42.847012,,
ERITREA_HRA,690,13.299572,42.846051,,
ERITREA_HRA,691,13.296212,42.845035,,
ERITREA_HRA,692,13.29426,42.844405,,
ERITREA_HRA,693,13.293587,42.845574,,
ERITREA_HRA,694,13.275249,42.877459,,
ERITREA_HRA,695,13.256907,42.909337,,
ERITREA_HRA,696,13.238561,42.941211,,
ERITREA_HRA,697,13.228652,42.958421,,
ERITREA_HRA,698,13.2285,42.958759,,
ERITREA_HRA,699,13.22699,42.961992,,
ERITREA_HRA,700,13.225424,42.965192,,
ERITREA_HRA,701,13.223803,42.968367,,
ERITREA_HRA,702,13.22213,42.971508,,
ERITREA_HRA,703,13.220402,42.974625,,
ERITREA_HRA,704,13.219977,42.975372,,
ERITREA_HRA,705,13.219139,42.976866,,
ERITREA_HRA,706,13.217358,42.979951,,
ERITREA_HRA,707,13.215525,42.983001,,
ERITREA_HRA,708,13.214695,42.984341,,
ERITREA_HRA,709,13.214632,42.984445,,
ERITREA_HRA,710,13.212747,42.987462,,
ERITREA_HRA,711,13.210812,42.990445,,
ERITREA_HRA,712,13.209804,42.991951,,
ERITREA_HRA,713,13.209561,42.992322,,
ERITREA_HRA,714,13.207573,42.995271,,
ERITREA_HRA,715,13.206417,42.996938,,
ERITREA_HRA,716,13.205819,42.998044,,
ERITREA_HRA,717,13.204091,43.001159,,
ERITREA_HRA,718,13.20378,43.001708,,
ERITREA_HRA,719,13.203737,43.001784,,
ERITREA_HRA,720,13.201955,43.004863,,
ERITREA_HRA,721,13.200123,43.007916,,
ERITREA_HRA,722,13.198238,43.010933,,
ERITREA_HRA,723,13.196301,43.013914,,
ERITREA_HRA,724,13.194718,43.016272,,
ERITREA_HRA,725,13.194497,43.016649,,
ERITREA_HRA,726,13.192665,43.0197,,
ERITREA_HRA,727,13.19078,43.022714,,
ERITREA_HRA,728,13.188843,43.025699,,
ERITREA_HRA,729,13.186856,43.028644,,
ERITREA_HRA,730,13.186283,43.029477,,
ERITREA_HRA,731,13.185606,43.03047,,
ERITREA_HRA,732,13.183567,43.033382,,
ERITREA_HRA,733,13.182816,43.03443,,
ERITREA_HRA,734,13.182166,43.035347,,
ERITREA_HRA,735,13.180078,43.038224,,
ERITREA_HRA,736,13.177943,43.04106,,
ERITREA_HRA,737,13.175758,43.043858,,
ERITREA_HRA,738,13.174889,43.044944,,
ERITREA_HRA,739,13.173581,43.046951,,
ERITREA_HRA,740,13.171594,43.049894,,
ERITREA_HRA,741,13.169556,43.05281,,
ERITREA_HRA,742,13.16747,43.055684,,
ERITREA_HRA,743,13.165334,43.058523,,
ERITREA_HRA,744,13.164686,43.059361,,
ERITREA_HRA,745,13.163572,43.060831,,
ERITREA_HRA,746,13.162799,43.061821,,
ERITREA_HRA,747,13.152589,43.067768,,
ERITREA_HRA,748,13.138049,43.076233,,
ERITREA_HRA,749,13.123509,43.084698,,
ERITREA_HRA,750,13.115833,43.089163,,
ERITREA_HRA,751,13.103391,43.100593,,
ERITREA_HRA,752,13.102221,43.101666,,
ERITREA_HRA,753,13.09173,43.114972,,
ERITREA_HRA,754,13.081239,43.128281,,
ERITREA_HRA,755,13.070746,43.141589,,
ERITREA_HRA,756,13.068056,43.144996,,
ERITREA_HRA,757,13.053661,43.153717,,
ERITREA_HRA,758,13.039267,43.16243,,
ERITREA_HRA,759,13.024872,43.171149,,
ERITREA_HRA,760,13.010477,43.179864,,
ERITREA_HRA,761,13.0075,43.181666,,
ERITREA_HRA,762,12.994393,43.192284,,
ERITREA_HRA,763,12.981286,43.202903,,
ERITREA_HRA,764,12.969443,43.212496,,
ERITREA_HRA,765,12.953479,43.217632,,
ERITREA_HRA,766,12.937514,43.222766,,
ERITREA_HRA,767,12.921549,43.227901,,
ERITREA_HRA,768,12.906389,43.232778,,
ERITREA_HRA,769,12.859044,43.255125,,
ERITREA_HRA,770,12.841246,43.229601,,
ERITREA_HRA,771,12.824957,43.207166,,
ERITREA_HRA,772,12.803089,43.179979,,
ERITREA_HRA,773,12.736746,43.15794,,
ERITREA_HRA,774,12.720079,43.154648,,
ERITREA_HRA,775,12.705885,43.12272,,
ERITREA_HRA,776,12.661123,43.012101,,
ERITREA_HRA,777,12.654654,42.996338,,
ERITREA_HRA,778,12.644372,42.9713,,
ERITREA_HRA,779,12.643708,42.969824,,
ERITREA_HRA,780,12.630319,42.939641,,
ERITREA_HRA,781,13.128532,42.251998,,
ERITREA_HRA,782,13.423258,41.963639,,
ERITREA_HRA,783,13.736001,41.606324,,
ERITREA_HRA,784,14.054442,41.355578,,
ERITREA_HRA,785,14.439646,41.054681,,
ERITREA_HRA,786,14.635047,40.647216,,
ERITREA_HRA,787,14.824175,40.214677,,
ERITREA_HRA,788,15,40.087778,,
